file,percent,header_end,enc_len,plain_decode_ok,enc_decode_ok
Alan_Ball\Alan_Ball_0001.png,60,147,12255,0,0
Alan_Ball\Alan_Ball_0001.png,80,147,16340,0,0
Alan_Ball\Alan_Ball_0001.png,100,147,20426,0,0
Alan_Ball\Alan_Ball_0002.png,20,147,3785,0,0
Alan_Ball\Alan_Ball_0002.png,30,147,5678,0,0
Alan_Ball\Alan_Ball_0002.png,40,147,7571,0,0
Alan_Ball\Alan_Ball_0002.png,60,147,11357,0,0
Alan_Ball\Alan_Ball_0002.png,80,147,15143,0,0
Alan_Ball\Alan_Ball_0002.png,100,147,18929,0,0
Alan_Greenspan\Alan_Greenspan_0001.png,20,147,4054,0,0
Alan_Greenspan\Alan_Greenspan_0001.png,30,147,6081,0,0
Alan_Greenspan\Alan_Greenspan_0001.png,40,147,8108,0,0
Alan_Greenspan\Alan_Greenspan_0001.png,60,147,12162,0,0
Alan_Greenspan\Alan_Greenspan_0001.png,80,147,16216,0,0
Alan_Greenspan\Alan_Greenspan_0001.png,100,147,20271,0,0
Alan_Greenspan\Alan_Greenspan_0002.png,20,148,3944,0,0
Alan_Greenspan\Alan_Greenspan_0002.png,30,148,5916,0,0
Alan_Greenspan\Alan_Greenspan_0002.png,40,148,7888,0,0
Alan_Greenspan\Alan_Greenspan_0002.png,60,148,11833,0,0
Alan_Greenspan\Alan_Greenspan_0002.png,80,148,15777,0,0
Alan_Greenspan\Alan_Greenspan_0002.png,100,148,19722,0,0
Alan_Greenspan\Alan_Greenspan_0003.png,20,147,4251,0,0
Alan_Greenspan\Alan_Greenspan_0003.png,30,147,6377,0,0
Alan_Greenspan\Alan_Greenspan_0003.png,40,147,8503,0,0
Alan_Greenspan\Alan_Greenspan_0003.png,60,147,12754,0,0
Alan_Greenspan\Alan_Greenspan_0003.png,80,147,17006,0,0
Alan_Greenspan\Alan_Greenspan_0003.png,100,147,21258,0,0
Alan_Greenspan\Alan_Greenspan_0004.png,20,147,3932,0,0
Alan_Greenspan\Alan_Greenspan_0004.png,30,147,5898,0,0
Alan_Greenspan\Alan_Greenspan_0004.png,40,147,7865,0,0
Alan_Greenspan\Alan_Greenspan_0004.png,60,147,11797,0,0
Alan_Greenspan\Alan_Greenspan_0004.png,80,147,15730,0,0
Alan_Greenspan\Alan_Greenspan_0004.png,100,147,19663,0,0
Alan_Greenspan\Alan_Greenspan_0005.png,20,147,3936,0,0
Alan_Greenspan\Alan_Greenspan_0005.png,30,147,5905,0,0
Alan_Greenspan\Alan_Greenspan_0005.png,40,147,7873,0,0
Alan_Greenspan\Alan_Greenspan_0005.png,60,147,11810,0,0
Alan_Greenspan\Alan_Greenspan_0005.png,80,147,15747,0,0
Alan_Greenspan\Alan_Greenspan_0005.png,100,147,19684,0,0
Alan_Mulally\Alan_Mulally_0001.png,20,147,4544,0,0
Alan_Mulally\Alan_Mulally_0001.png,30,147,6816,0,0
Alan_Mulally\Alan_Mulally_0001.png,40,147,9088,0,0
Alan_Mulally\Alan_Mulally_0001.png,60,147,13633,0,0
Alan_Mulally\Alan_Mulally_0001.png,80,147,18177,0,0
Alan_Mulally\Alan_Mulally_0001.png,100,147,22722,0,0
Alan_Mulally\Alan_Mulally_0002.png,20,147,4115,0,0
Alan_Mulally\Alan_Mulally_0002.png,30,147,6172,0,0
Alan_Mulally\Alan_Mulally_0002.png,40,147,8230,0,0
Alan_Mulally\Alan_Mulally_0002.png,60,147,12345,0,0
Alan_Mulally\Alan_Mulally_0002.png,80,147,16460,0,0
Alan_Mulally\Alan_Mulally_0002.png,100,147,20576,0,0
Alastair_Campbell\Alastair_Campbell_0001.png,20,147,4006,0,0
Alastair_Campbell\Alastair_Campbell_0001.png,30,147,6009,0,0
Alastair_Campbell\Alastair_Campbell_0001.png,40,147,8012,0,0
Alastair_Campbell\Alastair_Campbell_0001.png,60,147,12019,0,0
Alastair_Campbell\Alastair_Campbell_0001.png,80,147,16025,0,0
Alastair_Campbell\Alastair_Campbell_0001.png,100,147,20032,0,0
Alastair_Campbell\Alastair_Campbell_0002.png,20,147,3904,0,0
Alastair_Campbell\Alastair_Campbell_0002.png,30,147,5856,0,0
Alastair_Campbell\Alastair_Campbell_0002.png,40,147,7809,0,0
Alastair_Campbell\Alastair_Campbell_0002.png,60,147,11713,0,0
Alastair_Campbell\Alastair_Campbell_0002.png,80,147,15618,0,0
Alastair_Campbell\Alastair_Campbell_0002.png,100,147,19523,0,0
Alastair_Campbell\Alastair_Campbell_0003.png,20,147,4164,0,0
Alastair_Campbell\Alastair_Campbell_0003.png,30,147,6246,0,0
Alastair_Campbell\Alastair_Campbell_0003.png,40,147,8328,0,0
Alastair_Campbell\Alastair_Campbell_0003.png,60,147,12493,0,0
Alastair_Campbell\Alastair_Campbell_0003.png,80,147,16657,0,0
Alastair_Campbell\Alastair_Campbell_0003.png,100,147,20822,0,0
Alastair_Campbell\Alastair_Campbell_0004.png,20,147,4324,0,0
Alastair_Campbell\Alastair_Campbell_0004.png,30,147,6486,0,0
Alastair_Campbell\Alastair_Campbell_0004.png,40,147,8648,0,0
Alastair_Campbell\Alastair_Campbell_0004.png,60,147,12972,0,0
Alastair_Campbell\Alastair_Campbell_0004.png,80,147,17296,0,0
Alastair_Campbell\Alastair_Campbell_0004.png,100,147,21621,0,0
Alastair_Campbell\Alastair_Campbell_0005.png,20,147,3862,0,0
Alastair_Campbell\Alastair_Campbell_0005.png,30,147,5793,0,0
Alastair_Campbell\Alastair_Campbell_0005.png,40,147,7725,0,0
Alastair_Campbell\Alastair_Campbell_0005.png,60,147,11587,0,0
Alastair_Campbell\Alastair_Campbell_0005.png,80,147,15450,0,0
Alastair_Campbell\Alastair_Campbell_0005.png,100,147,19313,0,0
Albert_Costa\Albert_Costa_0001.png,20,147,3914,0,0
Albert_Costa\Albert_Costa_0001.png,30,147,5871,0,0
Albert_Costa\Albert_Costa_0001.png,40,147,7829,0,0
Albert_Costa\Albert_Costa_0001.png,60,147,11743,0,0
Albert_Costa\Albert_Costa_0001.png,80,147,15658,0,0
Albert_Costa\Albert_Costa_0001.png,100,147,19573,0,0
Albert_Costa\Albert_Costa_0002.png,20,147,4080,0,0
Albert_Costa\Albert_Costa_0002.png,30,147,6120,0,0
Albert_Costa\Albert_Costa_0002.png,40,147,8161,0,0
Albert_Costa\Albert_Costa_0002.png,60,147,12241,0,0
Albert_Costa\Albert_Costa_0002.png,80,147,16322,0,0
Albert_Costa\Albert_Costa_0002.png,100,147,20403,0,0
Albert_Costa\Albert_Costa_0003.png,20,147,3755,0,0
Albert_Costa\Albert_Costa_0003.png,30,147,5633,0,0
Albert_Costa\Albert_Costa_0003.png,40,147,7511,0,0
Albert_Costa\Albert_Costa_0003.png,60,147,11266,0,0
Albert_Costa\Albert_Costa_0003.png,80,147,15022,0,0
Albert_Costa\Albert_Costa_0003.png,100,147,18778,0,0
Albert_Costa\Albert_Costa_0004.png,20,147,3795,0,0
Albert_Costa\Albert_Costa_0004.png,30,147,5692,0,0
Albert_Costa\Albert_Costa_0004.png,40,147,7590,0,0
Albert_Costa\Albert_Costa_0004.png,60,147,11385,0,0
Albert_Costa\Albert_Costa_0004.png,80,147,15180,0,0
Albert_Costa\Albert_Costa_0004.png,100,147,18976,0,0
Albert_Costa\Albert_Costa_0005.png,20,147,4389,0,0
Albert_Costa\Albert_Costa_0005.png,30,147,6583,0,0
Albert_Costa\Albert_Costa_0005.png,40,147,8778,0,0
Albert_Costa\Albert_Costa_0005.png,60,147,13167,0,0
Albert_Costa\Albert_Costa_0005.png,80,147,17556,0,0
Albert_Costa\Albert_Costa_0005.png,100,147,21946,0,0
Albert_Costa\Albert_Costa_0006.png,20,147,4026,0,0
Albert_Costa\Albert_Costa_0006.png,30,147,6039,0,0
Albert_Costa\Albert_Costa_0006.png,40,147,8052,0,0
Albert_Costa\Albert_Costa_0006.png,60,147,12078,0,0
Albert_Costa\Albert_Costa_0006.png,80,147,16104,0,0
Albert_Costa\Albert_Costa_0006.png,100,147,20130,0,0
Alberto_Fujimori\Alberto_Fujimori_0001.png,20,147,4127,0,0
Alberto_Fujimori\Alberto_Fujimori_0001.png,30,147,6190,0,0
Alberto_Fujimori\Alberto_Fujimori_0001.png,40,147,8254,0,0
Alberto_Fujimori\Alberto_Fujimori_0001.png,60,147,12381,0,0
Alberto_Fujimori\Alberto_Fujimori_0001.png,80,147,16508,0,0
Alberto_Fujimori\Alberto_Fujimori_0001.png,100,147,20635,0,0
Alberto_Fujimori\Alberto_Fujimori_0002.png,20,148,3986,0,0
Alberto_Fujimori\Alberto_Fujimori_0002.png,30,148,5979,0,0
Alberto_Fujimori\Alberto_Fujimori_0002.png,40,148,7972,0,0
Alberto_Fujimori\Alberto_Fujimori_0002.png,60,148,11958,0,0
Alberto_Fujimori\Alberto_Fujimori_0002.png,80,148,15944,0,0
Alberto_Fujimori\Alberto_Fujimori_0002.png,100,148,19930,0,0
Alberto_Ruiz_Gallardon\Alberto_Ruiz_Gallardon_0001.png,20,147,3434,0,0
Alberto_Ruiz_Gallardon\Alberto_Ruiz_Gallardon_0001.png,30,147,5151,0,0
Alberto_Ruiz_Gallardon\Alberto_Ruiz_Gallardon_0001.png,40,147,6868,0,0
Alberto_Ruiz_Gallardon\Alberto_Ruiz_Gallardon_0001.png,60,147,10302,0,0
Alberto_Ruiz_Gallardon\Alberto_Ruiz_Gallardon_0001.png,80,147,13736,0,0
Alberto_Ruiz_Gallardon\Alberto_Ruiz_Gallardon_0001.png,100,147,17170,0,0
Alberto_Ruiz_Gallardon\Alberto_Ruiz_Gallardon_0002.png,20,147,3130,0,0
Alberto_Ruiz_Gallardon\Alberto_Ruiz_Gallardon_0002.png,30,147,4695,0,0
Alberto_Ruiz_Gallardon\Alberto_Ruiz_Gallardon_0002.png,40,147,6260,0,0
Alberto_Ruiz_Gallardon\Alberto_Ruiz_Gallardon_0002.png,60,147,9390,0,0
Alberto_Ruiz_Gallardon\Alberto_Ruiz_Gallardon_0002.png,80,147,12520,0,0
Alberto_Ruiz_Gallardon\Alberto_Ruiz_Gallardon_0002.png,100,147,15651,0,0
Albrecht_Mentz\Albrecht_Mentz_0001.png,20,147,4047,0,0
Albrecht_Mentz\Albrecht_Mentz_0001.png,30,147,6071,0,0
Albrecht_Mentz\Albrecht_Mentz_0001.png,40,147,8095,0,0
Albrecht_Mentz\Albrecht_Mentz_0001.png,60,147,12143,0,0
Albrecht_Mentz\Albrecht_Mentz_0001.png,80,147,16191,0,0
Albrecht_Mentz\Albrecht_Mentz_0001.png,100,147,20239,0,0
Albrecht_Mentz\Albrecht_Mentz_0002.png,20,147,4352,0,0
Albrecht_Mentz\Albrecht_Mentz_0002.png,30,147,6528,0,0
Albrecht_Mentz\Albrecht_Mentz_0002.png,40,147,8704,0,0
Albrecht_Mentz\Albrecht_Mentz_0002.png,60,147,13056,0,0
Albrecht_Mentz\Albrecht_Mentz_0002.png,80,147,17408,0,0
Albrecht_Mentz\Albrecht_Mentz_0002.png,100,147,21761,0,0
Aldo_Paredes\Aldo_Paredes_0001.png,20,147,4209,0,0
Aldo_Paredes\Aldo_Paredes_0001.png,30,147,6313,0,0
Aldo_Paredes\Aldo_Paredes_0001.png,40,147,8418,0,0
Aldo_Paredes\Aldo_Paredes_0001.png,60,147,12627,0,0
Aldo_Paredes\Aldo_Paredes_0001.png,80,147,16836,0,0
Aldo_Paredes\Aldo_Paredes_0001.png,100,147,21046,0,0
Aldo_Paredes\Aldo_Paredes_0002.png,20,146,2577,0,0
Aldo_Paredes\Aldo_Paredes_0002.png,30,146,3865,0,0
Aldo_Paredes\Aldo_Paredes_0002.png,40,146,5154,0,0
Aldo_Paredes\Aldo_Paredes_0002.png,60,146,7731,0,0
Aldo_Paredes\Aldo_Paredes_0002.png,80,146,10308,0,0
Aldo_Paredes\Aldo_Paredes_0002.png,100,146,12886,0,0
Alec_Baldwin\Alec_Baldwin_0001.png,20,147,3877,0,0
Alec_Baldwin\Alec_Baldwin_0001.png,30,147,5815,0,0
Alec_Baldwin\Alec_Baldwin_0001.png,40,147,7754,0,0
Alec_Baldwin\Alec_Baldwin_0001.png,60,147,11631,0,0
Alec_Baldwin\Alec_Baldwin_0001.png,80,147,15508,0,0
Alec_Baldwin\Alec_Baldwin_0001.png,100,147,19385,0,0
Alec_Baldwin\Alec_Baldwin_0002.png,20,147,4569,0,0
Alec_Baldwin\Alec_Baldwin_0002.png,30,147,6854,0,0
Alec_Baldwin\Alec_Baldwin_0002.png,40,147,9138,0,0
Alec_Baldwin\Alec_Baldwin_0002.png,60,147,13708,0,0
Alec_Baldwin\Alec_Baldwin_0002.png,80,147,18277,0,0
Alec_Baldwin\Alec_Baldwin_0002.png,100,147,22847,0,0
Alec_Baldwin\Alec_Baldwin_0003.png,20,147,3253,0,0
Alec_Baldwin\Alec_Baldwin_0003.png,30,147,4880,0,0
Alec_Baldwin\Alec_Baldwin_0003.png,40,147,6507,0,0
Alec_Baldwin\Alec_Baldwin_0003.png,60,147,9760,0,0
Alec_Baldwin\Alec_Baldwin_0003.png,80,147,13014,0,0
Alec_Baldwin\Alec_Baldwin_0003.png,100,147,16268,0,0
Alec_Baldwin\Alec_Baldwin_0004.png,20,147,3621,0,0
Alec_Baldwin\Alec_Baldwin_0004.png,30,147,5432,0,0
Alec_Baldwin\Alec_Baldwin_0004.png,40,147,7243,0,0
Alec_Baldwin\Alec_Baldwin_0004.png,60,147,10864,0,0
Alec_Baldwin\Alec_Baldwin_0004.png,80,147,14486,0,0
Alec_Baldwin\Alec_Baldwin_0004.png,100,147,18108,0,0
Alejandro_Atchugarry\Alejandro_Atchugarry_0001.png,20,148,4047,0,0
Alejandro_Atchugarry\Alejandro_Atchugarry_0001.png,30,148,6071,0,0
Alejandro_Atchugarry\Alejandro_Atchugarry_0001.png,40,148,8094,0,0
Alejandro_Atchugarry\Alejandro_Atchugarry_0001.png,60,148,12142,0,0
Alejandro_Atchugarry\Alejandro_Atchugarry_0001.png,80,148,16189,0,0
Alejandro_Atchugarry\Alejandro_Atchugarry_0001.png,100,148,20237,0,0
Alejandro_Atchugarry\Alejandro_Atchugarry_0002.png,20,147,4442,0,0
Alejandro_Atchugarry\Alejandro_Atchugarry_0002.png,30,147,6663,0,0
Alejandro_Atchugarry\Alejandro_Atchugarry_0002.png,40,147,8884,0,0
Alejandro_Atchugarry\Alejandro_Atchugarry_0002.png,60,147,13326,0,0
Alejandro_Atchugarry\Alejandro_Atchugarry_0002.png,80,147,17768,0,0
Alejandro_Atchugarry\Alejandro_Atchugarry_0002.png,100,147,22211,0,0
Alejandro_Avila\Alejandro_Avila_0001.png,20,147,2422,0,0
Alejandro_Avila\Alejandro_Avila_0001.png,30,147,3634,0,0
Alejandro_Avila\Alejandro_Avila_0001.png,40,147,4845,0,0
Alejandro_Avila\Alejandro_Avila_0001.png,60,147,7268,0,0
Alejandro_Avila\Alejandro_Avila_0001.png,80,147,9691,0,0
Alejandro_Avila\Alejandro_Avila_0001.png,100,147,12114,0,0
Alejandro_Avila\Alejandro_Avila_0002.png,20,147,4286,0,0
Alejandro_Avila\Alejandro_Avila_0002.png,30,147,6429,0,0
Alejandro_Avila\Alejandro_Avila_0002.png,40,147,8573,0,0
Alejandro_Avila\Alejandro_Avila_0002.png,60,147,12859,0,0
Alejandro_Avila\Alejandro_Avila_0002.png,80,147,17146,0,0
Alejandro_Avila\Alejandro_Avila_0002.png,100,147,21433,0,0
Alejandro_Avila\Alejandro_Avila_0003.png,20,147,3132,0,0
Alejandro_Avila\Alejandro_Avila_0003.png,30,147,4698,0,0
Alejandro_Avila\Alejandro_Avila_0003.png,40,147,6264,0,0
Alejandro_Avila\Alejandro_Avila_0003.png,60,147,9396,0,0
Alejandro_Avila\Alejandro_Avila_0003.png,80,147,12528,0,0
Alejandro_Avila\Alejandro_Avila_0003.png,100,147,15661,0,0
Alejandro_Toledo\Alejandro_Toledo_0001.png,20,147,4125,0,0
Alejandro_Toledo\Alejandro_Toledo_0001.png,30,147,6187,0,0
Alejandro_Toledo\Alejandro_Toledo_0001.png,40,147,8250,0,0
Alejandro_Toledo\Alejandro_Toledo_0001.png,60,147,12375,0,0
Alejandro_Toledo\Alejandro_Toledo_0001.png,80,147,16500,0,0
Alejandro_Toledo\Alejandro_Toledo_0001.png,100,147,20626,0,0
Alejandro_Toledo\Alejandro_Toledo_0002.png,20,147,4022,0,0
Alejandro_Toledo\Alejandro_Toledo_0002.png,30,147,6033,0,0
Alejandro_Toledo\Alejandro_Toledo_0002.png,40,147,8045,0,0
Alejandro_Toledo\Alejandro_Toledo_0002.png,60,147,12067,0,0
Alejandro_Toledo\Alejandro_Toledo_0002.png,80,147,16090,0,0
Alejandro_Toledo\Alejandro_Toledo_0002.png,100,147,20113,0,0
Alejandro_Toledo\Alejandro_Toledo_0003.png,20,147,4502,0,0
Alejandro_Toledo\Alejandro_Toledo_0003.png,30,147,6753,0,0
Alejandro_Toledo\Alejandro_Toledo_0003.png,40,147,9005,0,0
Alejandro_Toledo\Alejandro_Toledo_0003.png,60,147,13507,0,0
Alejandro_Toledo\Alejandro_Toledo_0003.png,80,147,18010,0,0
Alejandro_Toledo\Alejandro_Toledo_0003.png,100,147,22513,0,0
Alejandro_Toledo\Alejandro_Toledo_0004.png,20,147,4201,0,0
Alejandro_Toledo\Alejandro_Toledo_0004.png,30,147,6301,0,0
Alejandro_Toledo\Alejandro_Toledo_0004.png,40,147,8402,0,0
Alejandro_Toledo\Alejandro_Toledo_0004.png,60,147,12603,0,0
Alejandro_Toledo\Alejandro_Toledo_0004.png,80,147,16804,0,0
Alejandro_Toledo\Alejandro_Toledo_0004.png,100,147,21005,0,0
Alejandro_Toledo\Alejandro_Toledo_0005.png,20,147,4306,0,0
Alejandro_Toledo\Alejandro_Toledo_0005.png,30,147,6459,0,0
Alejandro_Toledo\Alejandro_Toledo_0005.png,40,147,8613,0,0
Alejandro_Toledo\Alejandro_Toledo_0005.png,60,147,12919,0,0
Alejandro_Toledo\Alejandro_Toledo_0005.png,80,147,17226,0,0
Alejandro_Toledo\Alejandro_Toledo_0005.png,100,147,21533,0,0
Alejandro_Toledo\Alejandro_Toledo_0006.png,20,147,4336,0,0
Alejandro_Toledo\Alejandro_Toledo_0006.png,30,147,6505,0,0
Alejandro_Toledo\Alejandro_Toledo_0006.png,40,147,8673,0,0
Alejandro_Toledo\Alejandro_Toledo_0006.png,60,147,13010,0,0
Alejandro_Toledo\Alejandro_Toledo_0006.png,80,147,17347,0,0
Alejandro_Toledo\Alejandro_Toledo_0006.png,100,147,21684,0,0
Alejandro_Toledo\Alejandro_Toledo_0007.png,20,147,3939,0,0
Alejandro_Toledo\Alejandro_Toledo_0007.png,30,147,5909,0,0
Alejandro_Toledo\Alejandro_Toledo_0007.png,40,147,7878,0,0
Alejandro_Toledo\Alejandro_Toledo_0007.png,60,147,11818,0,0
Alejandro_Toledo\Alejandro_Toledo_0007.png,80,147,15757,0,0
Alejandro_Toledo\Alejandro_Toledo_0007.png,100,147,19697,0,0
Alejandro_Toledo\Alejandro_Toledo_0008.png,20,147,4541,0,0
Alejandro_Toledo\Alejandro_Toledo_0008.png,30,147,6812,0,0
Alejandro_Toledo\Alejandro_Toledo_0008.png,40,147,9082,0,0
Alejandro_Toledo\Alejandro_Toledo_0008.png,60,147,13624,0,0
Alejandro_Toledo\Alejandro_Toledo_0008.png,80,147,18165,0,0
Alejandro_Toledo\Alejandro_Toledo_0008.png,100,147,22707,0,0
Alejandro_Toledo\Alejandro_Toledo_0009.png,20,147,4398,0,0
Alejandro_Toledo\Alejandro_Toledo_0009.png,30,147,6597,0,0
Alejandro_Toledo\Alejandro_Toledo_0009.png,40,147,8797,0,0
Alejandro_Toledo\Alejandro_Toledo_0009.png,60,147,13195,0,0
Alejandro_Toledo\Alejandro_Toledo_0009.png,80,147,17594,0,0
Alejandro_Toledo\Alejandro_Toledo_0009.png,100,147,21993,0,0
Alejandro_Toledo\Alejandro_Toledo_0010.png,20,147,4311,0,0
Alejandro_Toledo\Alejandro_Toledo_0010.png,30,147,6466,0,0
Alejandro_Toledo\Alejandro_Toledo_0010.png,40,147,8622,0,0
Alejandro_Toledo\Alejandro_Toledo_0010.png,60,147,12933,0,0
Alejandro_Toledo\Alejandro_Toledo_0010.png,80,147,17244,0,0
Alejandro_Toledo\Alejandro_Toledo_0010.png,100,147,21555,0,0
Alejandro_Toledo\Alejandro_Toledo_0011.png,20,147,4109,0,0
Alejandro_Toledo\Alejandro_Toledo_0011.png,30,147,6164,0,0
Alejandro_Toledo\Alejandro_Toledo_0011.png,40,147,8219,0,0
Alejandro_Toledo\Alejandro_Toledo_0011.png,60,147,12328,0,0
Alejandro_Toledo\Alejandro_Toledo_0011.png,80,147,16438,0,0
Alejandro_Toledo\Alejandro_Toledo_0011.png,100,147,20548,0,0
Alejandro_Toledo\Alejandro_Toledo_0012.png,20,147,3767,0,0
Alejandro_Toledo\Alejandro_Toledo_0012.png,30,147,5651,0,0
Alejandro_Toledo\Alejandro_Toledo_0012.png,40,147,7535,0,0
Alejandro_Toledo\Alejandro_Toledo_0012.png,60,147,11303,0,0
Alejandro_Toledo\Alejandro_Toledo_0012.png,80,147,15071,0,0
Alejandro_Toledo\Alejandro_Toledo_0012.png,100,147,18839,0,0
Alejandro_Toledo\Alejandro_Toledo_0013.png,20,147,3477,0,0
Alejandro_Toledo\Alejandro_Toledo_0013.png,30,147,5216,0,0
Alejandro_Toledo\Alejandro_Toledo_0013.png,40,147,6955,0,0
Alejandro_Toledo\Alejandro_Toledo_0013.png,60,147,10432,0,0
Alejandro_Toledo\Alejandro_Toledo_0013.png,80,147,13910,0,0
Alejandro_Toledo\Alejandro_Toledo_0013.png,100,147,17388,0,0
Alejandro_Toledo\Alejandro_Toledo_0014.png,20,147,4407,0,0
Alejandro_Toledo\Alejandro_Toledo_0014.png,30,147,6610,0,0
Alejandro_Toledo\Alejandro_Toledo_0014.png,40,147,8814,0,0
Alejandro_Toledo\Alejandro_Toledo_0014.png,60,147,13221,0,0
Alejandro_Toledo\Alejandro_Toledo_0014.png,80,147,17628,0,0
Alejandro_Toledo\Alejandro_Toledo_0014.png,100,147,22035,0,0
Alejandro_Toledo\Alejandro_Toledo_0015.png,20,148,4509,0,0
Alejandro_Toledo\Alejandro_Toledo_0015.png,30,148,6764,0,0
Alejandro_Toledo\Alejandro_Toledo_0015.png,40,148,9018,0,0
Alejandro_Toledo\Alejandro_Toledo_0015.png,60,148,13528,0,0
Alejandro_Toledo\Alejandro_Toledo_0015.png,80,148,18037,0,0
Alejandro_Toledo\Alejandro_Toledo_0015.png,100,148,22547,0,0
Alejandro_Toledo\Alejandro_Toledo_0016.png,20,147,4603,0,0
Alejandro_Toledo\Alejandro_Toledo_0016.png,30,147,6905,0,0
Alejandro_Toledo\Alejandro_Toledo_0016.png,40,147,9207,0,0
Alejandro_Toledo\Alejandro_Toledo_0016.png,60,147,13810,0,0
Alejandro_Toledo\Alejandro_Toledo_0016.png,80,147,18414,0,0
Alejandro_Toledo\Alejandro_Toledo_0016.png,100,147,23018,0,0
Alejandro_Toledo\Alejandro_Toledo_0017.png,20,147,4023,0,0
Alejandro_Toledo\Alejandro_Toledo_0017.png,30,147,6034,0,0
Alejandro_Toledo\Alejandro_Toledo_0017.png,40,147,8046,0,0
Alejandro_Toledo\Alejandro_Toledo_0017.png,60,147,12069,0,0
Alejandro_Toledo\Alejandro_Toledo_0017.png,80,147,16092,0,0
Alejandro_Toledo\Alejandro_Toledo_0017.png,100,147,20115,0,0
Alejandro_Toledo\Alejandro_Toledo_0018.png,20,147,3696,0,0
Alejandro_Toledo\Alejandro_Toledo_0018.png,30,147,5544,0,0
Alejandro_Toledo\Alejandro_Toledo_0018.png,40,147,7392,0,0
Alejandro_Toledo\Alejandro_Toledo_0018.png,60,147,11088,0,0
Alejandro_Toledo\Alejandro_Toledo_0018.png,80,147,14784,0,0
Alejandro_Toledo\Alejandro_Toledo_0018.png,100,147,18481,0,0
Alejandro_Toledo\Alejandro_Toledo_0019.png,20,147,3988,0,0
Alejandro_Toledo\Alejandro_Toledo_0019.png,30,147,5982,0,0
Alejandro_Toledo\Alejandro_Toledo_0019.png,40,147,7976,0,0
Alejandro_Toledo\Alejandro_Toledo_0019.png,60,147,11965,0,0
Alejandro_Toledo\Alejandro_Toledo_0019.png,80,147,15953,0,0
Alejandro_Toledo\Alejandro_Toledo_0019.png,100,147,19942,0,0
Alejandro_Toledo\Alejandro_Toledo_0020.png,20,147,3801,0,0
Alejandro_Toledo\Alejandro_Toledo_0020.png,30,147,5701,0,0
Alejandro_Toledo\Alejandro_Toledo_0020.png,40,147,7602,0,0
Alejandro_Toledo\Alejandro_Toledo_0020.png,60,147,11403,0,0
Alejandro_Toledo\Alejandro_Toledo_0020.png,80,147,15204,0,0
Alejandro_Toledo\Alejandro_Toledo_0020.png,100,147,19005,0,0
Alejandro_Toledo\Alejandro_Toledo_0021.png,20,147,4018,0,0
Alejandro_Toledo\Alejandro_Toledo_0021.png,30,147,6027,0,0
Alejandro_Toledo\Alejandro_Toledo_0021.png,40,147,8036,0,0
Alejandro_Toledo\Alejandro_Toledo_0021.png,60,147,12054,0,0
Alejandro_Toledo\Alejandro_Toledo_0021.png,80,147,16072,0,0
Alejandro_Toledo\Alejandro_Toledo_0021.png,100,147,20090,0,0
Alejandro_Toledo\Alejandro_Toledo_0022.png,20,147,4265,0,0
Alejandro_Toledo\Alejandro_Toledo_0022.png,30,147,6398,0,0
Alejandro_Toledo\Alejandro_Toledo_0022.png,40,147,8531,0,0
Alejandro_Toledo\Alejandro_Toledo_0022.png,60,147,12796,0,0
Alejandro_Toledo\Alejandro_Toledo_0022.png,80,147,17062,0,0
Alejandro_Toledo\Alejandro_Toledo_0022.png,100,147,21328,0,0
Alejandro_Toledo\Alejandro_Toledo_0023.png,20,147,4293,0,0
Alejandro_Toledo\Alejandro_Toledo_0023.png,30,147,6440,0,0
Alejandro_Toledo\Alejandro_Toledo_0023.png,40,147,8587,0,0
Alejandro_Toledo\Alejandro_Toledo_0023.png,60,147,12880,0,0
Alejandro_Toledo\Alejandro_Toledo_0023.png,80,147,17174,0,0
Alejandro_Toledo\Alejandro_Toledo_0023.png,100,147,21468,0,0
Alejandro_Toledo\Alejandro_Toledo_0024.png,20,147,4143,0,0
Alejandro_Toledo\Alejandro_Toledo_0024.png,30,147,6215,0,0
Alejandro_Toledo\Alejandro_Toledo_0024.png,40,147,8287,0,0
Alejandro_Toledo\Alejandro_Toledo_0024.png,60,147,12431,0,0
Alejandro_Toledo\Alejandro_Toledo_0024.png,80,147,16575,0,0
Alejandro_Toledo\Alejandro_Toledo_0024.png,100,147,20719,0,0
Alejandro_Toledo\Alejandro_Toledo_0025.png,20,147,4029,0,0
Alejandro_Toledo\Alejandro_Toledo_0025.png,30,147,6044,0,0
Alejandro_Toledo\Alejandro_Toledo_0025.png,40,147,8058,0,0
Alejandro_Toledo\Alejandro_Toledo_0025.png,60,147,12088,0,0
Alejandro_Toledo\Alejandro_Toledo_0025.png,80,147,16117,0,0
Alejandro_Toledo\Alejandro_Toledo_0025.png,100,147,20147,0,0
Alejandro_Toledo\Alejandro_Toledo_0026.png,20,147,3916,0,0
Alejandro_Toledo\Alejandro_Toledo_0026.png,30,147,5874,0,0
Alejandro_Toledo\Alejandro_Toledo_0026.png,40,147,7832,0,0
Alejandro_Toledo\Alejandro_Toledo_0026.png,60,147,11748,0,0
Alejandro_Toledo\Alejandro_Toledo_0026.png,80,147,15664,0,0
Alejandro_Toledo\Alejandro_Toledo_0026.png,100,147,19580,0,0
Alejandro_Toledo\Alejandro_Toledo_0027.png,20,147,4091,0,0
